STATION,NAME,DATE,PRCP,TMAX,TMIN,year,month,day
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-07,NA,68,41,2019,4,7
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-08,NA,70,44,2019,4,8
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-09,NA,62,36,2019,4,9
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-10,NA,40,32,2019,4,10
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-11,NA,46,32,2019,4,11
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-12,NA,47,31,2019,4,12
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-13,NA,51,31,2019,4,13
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-14,NA,60,37,2019,4,14
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-15,NA,57,45,2019,4,15
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-16,NA,56,40,2019,4,16
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-17,NA,55,37,2019,4,17
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-18,NA,67,41,2019,4,18
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-19,NA,75,48,2019,4,19
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-20,NA,71,49,2019,4,20
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-21,NA,61,45,2019,4,21
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-22,NA,61,44,2019,4,22
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-23,NA,66,44,2019,4,23
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-24,NA,72,47,2019,4,24
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-25,NA,73,49,2019,4,25
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-26,NA,71,50,2019,4,26
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-27,NA,68,41,2019,4,27
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-28,NA,56,41,2019,4,28
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-29,NA,55,41,2019,4,29
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-04-30,NA,52,32,2019,4,30
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-01,NA,51,31,2019,5,1
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-02,NA,61,37,2019,5,2
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-03,NA,66,43,2019,5,3
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-04,NA,71,47,2019,5,4
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-05,NA,71,51,2019,5,5
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-06,NA,74,51,2019,5,6
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-07,NA,57,45,2019,5,7
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-08,NA,56,42,2019,5,8
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-09,NA,59,43,2019,5,9
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-10,NA,65,43,2019,5,10
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-11,NA,69,46,2019,5,11
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-12,NA,76,51,2019,5,12
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-13,NA,79,54,2019,5,13
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-14,NA,79,57,2019,5,14
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-15,NA,75,56,2019,5,15
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-16,NA,71,44,2019,5,16
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-17,NA,51,39,2019,5,17
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-18,NA,56,38,2019,5,18
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-19,NA,58,43,2019,5,19
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-20,NA,59,41,2019,5,20
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-21,NA,55,41,2019,5,21
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-22,NA,52,38,2019,5,22
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-23,NA,49,40,2019,5,23
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-24,NA,58,43,2019,5,24
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-25,NA,67,47,2019,5,25
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-26,NA,71,51,2019,5,26
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-27,NA,60,41,2019,5,27
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-28,NA,58,44,2019,5,28
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-29,NA,64,49,2019,5,29
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-30,NA,71,50,2019,5,30
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-05-31,NA,74,51,2019,5,31
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-01,NA,76,51,2019,6,1
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-02,NA,73,54,2019,6,2
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-03,NA,78,54,2019,6,3
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-04,NA,79,56,2019,6,4
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-05,NA,81,58,2019,6,5
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-06,NA,79,62,2019,6,6
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-07,NA,79,46,2019,6,7
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-08,NA,61,44,2019,6,8
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-09,NA,70,44,2019,6,9
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-10,NA,81,51,2019,6,10
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-11,NA,80,56,2019,6,11
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-12,NA,82,60,2019,6,12
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-13,NA,85,59,2019,6,13
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-14,NA,79,57,2019,6,14
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-15,NA,80,60,2019,6,15
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-16,NA,80,62,2019,6,16
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-17,NA,79,59,2019,6,17
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-18,NA,80,56,2019,6,18
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-19,NA,85,58,2019,6,19
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-20,NA,80,50,2019,6,20
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-21,NA,65,46,2019,6,21
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-22,NA,64,45,2019,6,22
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-23,NA,76,48,2019,6,23
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-24,NA,83,55,2019,6,24
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-25,NA,85,64,2019,6,25
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-26,NA,86,67,2019,6,26
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-27,NA,86,71,2019,6,27
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-28,NA,91,67,2019,6,28
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-29,NA,89,67,2019,6,29
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-06-30,NA,79,63,2019,6,30
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-01,NA,90,62,2019,7,1
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-02,NA,91,69,2019,7,2
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-03,NA,89,66,2019,7,3
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-04,NA,81,59,2019,7,4
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-05,NA,86,56,2019,7,5
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-06,NA,91,68,2019,7,6
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-07,NA,89,67,2019,7,7
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-08,NA,86,70,2019,7,8
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-09,NA,88,64,2019,7,9
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-10,NA,94,69,2019,7,10
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-11,NA,97,73,2019,7,11
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-12,NA,96,72,2019,7,12
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-13,NA,93,69,2019,7,13
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-14,NA,96,68,2019,7,14
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-15,NA,95,74,2019,7,15
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-16,NA,96,69,2019,7,16
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-17,NA,93,66,2019,7,17
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-18,NA,94,75,2019,7,18
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-19,NA,96,72,2019,7,19
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-20,NA,97,68,2019,7,20
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-21,NA,98,71,2019,7,21
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-22,NA,101,75,2019,7,22
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-23,NA,99,76,2019,7,23
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-24,NA,91,73,2019,7,24
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-25,NA,90,70,2019,7,25
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-26,NA,88,64,2019,7,26
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-27,NA,85,62,2019,7,27
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-28,NA,94,67,2019,7,28
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-29,NA,95,73,2019,7,29
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-30,NA,96,72,2019,7,30
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-07-31,NA,83,64,2019,7,31
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-01,NA,90,63,2019,8,1
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-02,NA,96,71,2019,8,2
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-03,NA,99,69,2019,8,3
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-04,NA,98,69,2019,8,4
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-05,NA,97,68,2019,8,5
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-06,NA,101,75,2019,8,6
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-07,NA,84,69,2019,8,7
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-08,NA,86,60,2019,8,8
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-09,NA,88,59,2019,8,9
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-10,NA,90,71,2019,8,10
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-11,NA,88,69,2019,8,11
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-12,NA,87,60,2019,8,12
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-13,NA,92,66,2019,8,13
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-14,NA,95,70,2019,8,14
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-15,NA,95,69,2019,8,15
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-16,NA,92,66,2019,8,16
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-17,NA,91,66,2019,8,17
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-18,NA,96,67,2019,8,18
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-19,NA,93,72,2019,8,19
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-20,NA,94,70,2019,8,20
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-21,NA,97,68,2019,8,21
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-22,NA,93,68,2019,8,22
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-23,NA,89,62,2019,8,23
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-24,NA,94,64,2019,8,24
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-25,NA,94,66,2019,8,25
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-26,NA,85,63,2019,8,26
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-27,NA,88,60,2019,8,27
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-28,NA,98,62,2019,8,28
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-29,NA,95,69,2019,8,29
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-30,NA,96,71,2019,8,30
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-08-31,NA,96,70,2019,8,31
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-01,NA,97,70,2019,9,1
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-02,NA,99,73,2019,9,2
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-03,NA,95,73,2019,9,3
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-04,NA,96,68,2019,9,4
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-05,NA,96,70,2019,9,5
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-06,NA,85,67,2019,9,6
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-07,NA,87,64,2019,9,7
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-08,NA,78,60,2019,9,8
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-09,NA,81,55,2019,9,9
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-10,NA,77,58,2019,9,10
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-11,NA,59,48,2019,9,11
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-12,NA,72,48,2019,9,12
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-13,NA,81,53,2019,9,13
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-14,NA,87,60,2019,9,14
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-15,NA,88,65,2019,9,15
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-16,NA,81,67,2019,9,16
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-17,NA,72,54,2019,9,17
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-18,NA,80,53,2019,9,18
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-19,NA,81,53,2019,9,19
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-20,NA,57,43,2019,9,20
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-21,NA,65,44,2019,9,21
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-22,NA,75,46,2019,9,22
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-23,NA,78,58,2019,9,23
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-24,NA,76,52,2019,9,24
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-25,NA,77,55,2019,9,25
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-26,NA,82,53,2019,9,26
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-27,NA,72,56,2019,9,27
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-28,NA,73,50,2019,9,28
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-29,NA,55,40,2019,9,29
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-09-30,NA,62,39,2019,9,30
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-01,NA,63,40,2019,10,1
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-02,NA,60,41,2019,10,2
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-03,NA,75,40,2019,10,3
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-04,NA,66,44,2019,10,4
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-05,NA,64,39,2019,10,5
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-06,NA,62,40,2019,10,6
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-07,NA,73,40,2019,10,7
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-08,NA,75,47,2019,10,8
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-09,NA,66,32,2019,10,9
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-10,NA,41,27,2019,10,10
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-11,NA,53,26,2019,10,11
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-12,NA,62,32,2019,10,12
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-13,NA,68,41,2019,10,13
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-14,NA,70,47,2019,10,14
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-15,NA,71,45,2019,10,15
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-16,NA,76,49,2019,10,16
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-17,NA,70,42,2019,10,17
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-18,NA,55,38,2019,10,18
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-19,NA,53,34,2019,10,19
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-20,NA,48,36,2019,10,20
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-21,NA,51,38,2019,10,21
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-22,NA,62,43,2019,10,22
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-23,NA,55,40,2019,10,23
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-24,NA,52,34,2019,10,24
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-25,NA,61,35,2019,10,25
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-26,NA,67,38,2019,10,26
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-27,NA,37,26,2019,10,27
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-28,NA,36,20,2019,10,28
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-29,NA,30,15,2019,10,29
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-30,NA,31,12,2019,10,30
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-10-31,NA,44,19,2019,10,31
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-01,NA,50,27,2019,11,1
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-02,NA,54,27,2019,11,2
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-03,NA,60,34,2019,11,3
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-04,NA,58,36,2019,11,4
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-05,NA,62,38,2019,11,5
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-06,NA,62,42,2019,11,6
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-07,NA,64,40,2019,11,7
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-08,NA,65,41,2019,11,8
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-09,NA,65,40,2019,11,9
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-10,NA,60,41,2019,11,10
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-11,NA,54,39,2019,11,11
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-12,NA,57,35,2019,11,12
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-13,NA,61,38,2019,11,13
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-14,NA,61,40,2019,11,14
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-15,NA,66,47,2019,11,15
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-16,NA,55,40,2019,11,16
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-17,NA,55,36,2019,11,17
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-18,NA,58,38,2019,11,18
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-19,NA,66,46,2019,11,19
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-20,NA,50,41,2019,11,20
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-21,NA,46,34,2019,11,21
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-22,NA,39,33,2019,11,22
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-23,NA,45,31,2019,11,23
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-24,NA,46,31,2019,11,24
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-25,NA,40,25,2019,11,25
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-26,NA,33,21,2019,11,26
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-27,NA,39,27,2019,11,27
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-28,NA,37,29,2019,11,28
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-29,NA,38,27,2019,11,29
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-11-30,NA,35,23,2019,11,30
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-01,NA,40,23,2019,12,1
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-02,NA,44,32,2019,12,2
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-03,NA,47,32,2019,12,3
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-04,NA,50,33,2019,12,4
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-05,NA,41,36,2019,12,5
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-06,NA,51,36,2019,12,6
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-07,NA,51,37,2019,12,7
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-08,NA,48,35,2019,12,8
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-09,NA,42,29,2019,12,9
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-10,NA,42,28,2019,12,10
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-11,NA,42,30,2019,12,11
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-12,NA,42,34,2019,12,12
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-13,NA,40,35,2019,12,13
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-14,NA,38,25,2019,12,14
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-15,NA,34,23,2019,12,15
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-16,NA,30,18,2019,12,16
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-17,NA,31,16,2019,12,17
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-18,NA,38,21,2019,12,18
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-19,NA,41,29,2019,12,19
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-20,NA,43,29,2019,12,20
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-21,NA,46,35,2019,12,21
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-22,NA,52,39,2019,12,22
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-23,NA,48,41,2019,12,23
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-24,NA,47,33,2019,12,24
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-25,NA,34,31,2019,12,25
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-26,NA,40,28,2019,12,26
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-27,NA,35,23,2019,12,27
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-28,NA,28,18,2019,12,28
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-29,NA,24,16,2019,12,29
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-30,NA,31,22,2019,12,30
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2019-12-31,NA,33,20,2019,12,31
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2020-01-01,NA,34,26,2020,1,1
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2020-01-02,NA,36,29,2020,1,2
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2020-01-03,NA,45,29,2020,1,3
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2020-01-04,NA,48,29,2020,1,4
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2020-01-05,NA,39,27,2020,1,5
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2020-01-06,NA,41,26,2020,1,6
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2020-01-07,NA,46,27,2020,1,7
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2020-01-08,NA,41,27,2020,1,8
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2020-01-09,NA,39,25,2020,1,9
USR0000PLGV,"PLEASANT GROVE UTAH, UT US",2020-01-10,NA,33,20,2020,1,10
